t,alt,V,alpha,sink,CL,CD,bank,pitch
0.9833333333333333,146.5866104576435,28.653887131742266,0.06434549707305545,5.135344246324162,0.3529893069851049,0.02673770987787438,1.9906924423939336,-6.655508860865778
0.9916666666666667,146.54345911214452,28.663956469781077,0.06454287413073938,5.156864503531491,0.35408152359927925,0.026760141414069953,1.9903170338924847,-6.683773194755107
1.0,146.50013216410082,28.674074766453856,0.06474058277357252,5.178161459876786,0.35517893900785485,0.026782687318341897,1.9899352384079925,-6.711525675445545
1.0083333333333333,146.45663149646,28.684241279584096,0.06493858761829548,5.199233765242772,0.35628125885158457,0.026805341486522055,1.9895471109277076,-6.738766134480986
1.0166666666666666,146.4129590026287,28.69445526524341,0.06513685282291225,5.220080116898616,0.3573881880942991,0.026828097842588893,1.989152709971664,-6.7654945343446276
1.025,146.3691165860739,28.704715977902328,0.06533534215859634,5.240699259758178,0.3584994314061624,0.026850950342027356,1.9887520975372914,-6.791710964753062
1.0333333333333332,146.32510615992314,28.715022670580634,0.06553401907796512,5.261089986576633,0.3596146935269766,0.026873892974993017,1.9883453390416843,-6.817415639025351
1.0416666666666667,146.28092964656403,28.72537459499719,0.06573284677985511,5.281251138088597,0.36073367960855873,0.026896919769280228,1.9879325032616244,-6.842608890526129
1.05,146.23658897724343,28.73577100171909,0.06593178827073734,5.301181603091014,0.36185609553830594,0.026920024793114346,1.987513662271461,-6.867291169181655
1.0583333333333333,146.19208609166677,28.74621114030999,0.06613080642289955,5.320880318473753,0.3629816482440484,0.026943202157773575,1.9870888913789575,-6.891463038067871
1.0666666666666667,146.14742293759807,28.756694259477477,0.06632986402952121,5.340346269200815,0.3641100459814607,0.026966446020053773,1.986658269059191,-6.915125170069396
1.075,146.10260147046074,28.767219607219474,0.0665289238567608,5.3595784882448845,0.36524099860374865,0.0269897505845796,1.9862218768866364,-6.9382783446084915
1.0833333333333333,146.05762365293972,28.777786430969364,0.06672794869297564,5.378576056477977,0.36637421781588286,0.02701311010597896,1.9857797994654964,-6.960923444442932
1.0916666666666666,146.01249145458513,28.788393977739965,0.06692690139518252,5.397338102520577,0.36750941741220083,0.027036518890919056,1.9853321243584097,-6.9830614525317865
1.1,145.96720685141776,28.799041494266067,0.06712574493287361,5.415863802551873,0.3686463134997241,0.027059971300019837,1.9848789420136148,-7.004693448968078
1.1083333333333334,145.92177182553695,28.809728227145577,0.06732444242928824,5.434152380083279,0.3697846247064652,0.027083461749645925,1.9844203456906788,-7.025820607977327
1.1166666666666667,145.87618836473064,28.820453422979096,0.06752295720024669,5.452203105697597,0.370924072376289,0.0271069847135869,1.983956431384873,-7.046444194980929
1.125,145.83045846208836,28.831216328507903,0.06772125279064134,5.4700152967558875,0.3720643807503214,0.027130534724630204,1.9834872977503009,-7.066565563723367
1.1333333333333333,145.78458411561692,28.84201619075026,0.06791929300868253,5.4875883170741355,0.3732052771356566,0.02715410637603265,1.9830130460218724,-7.086186153462284
1.1416666666666666,145.73856732785947,28.852852257135947,0.06811704195798965,5.504921576571687,0.3743464920621058,0.027177694322896653,1.982533779936198,-7.105307486220317
1.15,145.69241010551775,28.863723775639013,0.06831446406761675,5.522014530893284,0.3754877594269097,0.027201293283453755,1.9820496056515118,-7.12393116409781
1.1583333333333332,145.64611445907795,28.874629994908638,0.06851152412009925,5.53886668100659,0.3766288166288041,0.0272248980402631,1.9815606316667032,-7.142058866645321
1.1666666666666667,145.5996824024403,28.885570164398093,0.06870818727760228,5.555477572776811,0.3777694046909602,0.027248503441326063,1.9810669687395461,-7.1596923482949615
1.175,145.55311595255247,28.89654353449168,0.06890441910625354,5.5718467965201635,0.3789092683743024,0.02727210440112379,1.980568729804202,-7.176833435849594
1.1833333333333333,145.5064171290472,28.907549356629755,0.06910018559873402,5.587973986537657,0.3800481562802061,0.02729569590157713,1.9800660298880923,-7.193484026028895
1.1916666666666667,145.45958795388387,28.918586883431576,0.06929545319520643,5.603858820630828,0.38118582094508,0.027319272992938768,1.979558986028213,-7.209646083071321
1.2,145.41263045099444,28.929655368816178,0.06949018880264622,5.619501019600677,0.38232201892487117,0.02734283079461311,1.9790477171869747,-7.225321636390993
1.2083333333333333,145.36554664593393,28.940754068121052,0.06968435981265166,5.634900346731365,0.3834565108719621,0.027366364495913613,1.9785323441676492,-7.2405127782886085
1.2166666666666666,145.31833856553533,28.951882238218694,0.06987793411779425,5.650056607259836,0.3845890616036456,0.027389869356756042,1.9780129895294887,-7.255221661715317
1.225,145.27100823756908,28.963039137630993,0.07007088012657652,5.664969647832658,0.3857194401627857,0.02741334070829183,1.9774897775026041,-7.269450498088772
1.2333333333333334,145.22355769040735,28.974224026641426,0.07026316677705953,5.679639355951291,0.3868474198712508,0.027436773953483356,1.9769628339026686,-7.283201555160249
1.2416666666666667,145.17598895269313,28.985436167405044,0.07045476354922003,5.694065659406896,0.38797277837632715,0.02746016456762443,1.9764322860455195,-7.296477154932118
1.25,145.1283040530141,28.996674824056175,0.07064564047609379,5.7082485257057485,0.3890952976907734,0.027483508098807705,1.9758982626617263,-7.309279671624534
1.2583333333333333,145.08050501958135,29.007939262814,0.07083576815376108,5.722187961486244,0.3902147642255871,0.02750680016833841,1.975360893811198,-7.32161152969063
1.2666666666666666,145.03259387991338,29.01922875208576,0.07102511775023197,5.735884011928629,0.3913309688180619,0.027530036471101863,1.9748203107978852,-7.333475201879205
1.275,144.9845726605247,29.0305425625678,0.07121366101327563,5.749336760158149,0.392443706752952,0.027553212775880315,1.9742766460846541,-7.344873207344082
1.2833333333333332,144.9364433866198,29.041879967344293,0.07140137027725159,5.762546326642707,0.3935527777789161,0.027576324925625215,1.9737300332083838,-7.355808109799211
1.2916666666666667,144.8882080817922,29.05324024198377,0.07158821846898518,5.775512868585729,0.3946579861192679,0.02759936883768389,1.973180606695354,-7.3662825157187015
1.3,144.8398687677283,29.06462266463329,0.07177417911273778,5.7882365793151385,0.39575914047852756,0.027622340503984547,1.972628501976978,-7.376299072580893
1.3083333333333333,144.7914274639168,29.07602651611047,0.07195922633431162,5.800717687669065,0.3968560540434375,0.02764523599117747,1.9720738553059427,-7.3858604671556565
1.3166666666666667,144.742886187363,29.087451079993166,0.07214333486433767,5.8129564573791495,0.3979485444803739,0.027668051440737584,1.971516803672806,-7.39496942383405
1.325,144.69424695230845,29.09889564270698,0.07232648004078328,5.824953186451996,0.3990364339279842,0.027690783069026597,1.970957484723112,-7.403628702999525
1.3333333333333333,144.64551176995536,29.110359493610485,0.072508637810723,5.836708206549516,0.400119548986497,0.0277134271673185,1.9703960366750652,-7.411841099439878
1.3416666666666666,144.59668264819686,29.121841925078215,0.07268978473140732,5.848221882368665,0.4011977207028412,0.02773598010178709,1.9698325982378286,-7.4196094407991495
1.35,144.54776159135173,29.133342232581516,0.07286989797066863,5.859494611021225,0.4022707845522435,0.02775843831345808,1.9692673085304782,-7.426936586068625
1.3583333333333334,144.4987505999048,29.14485971476709,0.07304895530670122,5.87052682141419,0.40333858041716397,0.027780798318127766,1.9687003070016704,-7.433825424116232
1.3666666666666667,144.4496516702522,29.156393673533444,0.07322693512724385,5.881318973631132,0.4044009525622419,0.02780305670624629,1.9681317333500803,-7.44027887225352
1.375,144.40046679445175,29.167943414105117,0.07340381642820437,5.891871558315221,0.4054577496070128,0.027825210142770073,1.9675617274456154,-7.446299874839435
1.3833333333333333,144.3511979599787,29.179508245104756,0.07357957881175373,5.902185096054184,0.40650882449573755,0.02784725536698196,1.9669904292514973,-7.45189140192022
1.3916666666666666,144.3018471494862,29.1910874786231,0.07375420248391934,5.912260136767707,0.4075540344642492,0.027869189192280375,1.9664179787472034,-7.457056447904598
1.4,144.2524163405712,29.202680430286797,0.07392766825171122,5.922097259097713,0.408593241005126,0.027891008505940038,1.9658445158523519,-7.461798030273611
1.4083333333333332,144.20290750554494,29.214286419324175,0.07409995751980303,5.93169706980179,0.40962630982997456,0.027912710268842403,1.9652701803515296,-7.46611918832432
1.4166666666666667,144.1533226112089,29.22590476862889,0.07427105228679955,5.941060203150226,0.41065311083016326,0.027934291515179954,1.964695111820121,-7.470022981946665
1.425,144.10366361863527,29.237534804821593,0.0744409351411133,5.950187320326887,0.4116735180350433,0.02795574935213195,1.964119449551169,-7.473512490432858
1.4333333333333333,144.05393248295275,29.249175858309496,0.07460958925647736,5.95907910883435,0.4126874095690692,0.027977080959515167,1.9635433324832927,-7.476590811318527
1.4416666666666667,144.00413115313685,29.260827263343995,0.07477699838711596,5.967736281903453,0.41369466760661733,0.027998283589408805,1.9629668991297016,-7.479261059254999
1.45,143.95426157180535,29.272488358076313,0.07494314686259684,5.976159577907635,0.41469517832552183,0.028019354565755182,1.9623902875083257,-7.481526364912013
1.4583333333333333,143.90432567501827,29.28415848461114,0.07510801958238843,5.984349759782286,0.4156888318595549,0.028040291283937018,1.9618136350731095,-7.483389873910246
1.4666666666666666,143.85432539208287,29.295836989058422,0.07527160201013826,5.992307614449257,0.4166755222488582,0.02806109121033127,1.9612370786464701,-7.48485474578299
1.475,143.80426264536317,29.307523221583182,0.07543388016769885,6.00003395224688,0.4176551473900147,0.028081751881842,1.9606607543529686,-7.485924152966301
1.4833333333333334,143.75413935009408,29.319216536453535,0.07559484062891447,6.007529606365555,0.4186276089842993,0.028102270905410884,1.9600847975542013,-7.486601279817109
1.4916666666666667,143.7039574142004,29.330916292086822,0.07575447051319183,6.01479543228921,0.4195928124855576,0.02812264595750836,1.9595093427849488,-7.486889321658528
1.5,143.65371873812003,29.34262185109392,0.075912757478869,6.0218323072426925,0.42055066704702304,0.028142874783604513,1.95893452369059,-7.486791483851852
1.5083333333333333,143.60342521463195,29.354332580321806,0.07606968971640025,6.02864112964528,0.42150108546705267,0.028162955197621374,1.958360472965811,-7.486310980894654
1.5166666666666666,143.55307872868852,29.366047850894322,0.07622525594137497,6.035222818570494,0.42244398413473694,0.02818288508136696,1.9577873222946247,-7.48545103554433
1.525,143.5026811572522,29.37776703825123,0.07637944538738205,6.04157831321225,0.4233792829744743,0.02820266238395206,1.9572152022917175,-7.484214877966572
1.5333333333333332,143.45223436913665,29.389489522185556,0.07653224779873814,6.047708572357521,0.4243069053901787,0.028222285121190523,1.9566442424451393,-7.482605744908177
1.5416666666666667,143.40174022485203,29.4012146868793,0.0766836534230922,6.053614573865589,0.42522677820899474,0.02824175137498347,1.9560745710603544,-7.480626878893659
1.55,143.3512005764546,29.412941920937428,0.07683365300391953,6.059297314153992,0.42613883162489113,0.028261059292688604,1.9555063152056655,-7.478281527445071
1.5583333333333333,143.30061726740047,29.42467061742032,0.07698223777291847,6.064757807691172,0.42704299914157506,0.028280207086474902,1.954939600659023,-7.475572942324571
1.5666666666666667,143.24999213240343,29.436400173874592,0.07712939944232183,6.069997086495996,0.42793921751545483,0.02829919303266391,1.9543745518562343,-7.472504378799137
1.575,143.19932699729694,29.4481299923624,0.07727513019713496,6.07501619964412,0.42882742669829926,0.028318015471057795,1.9538112918405768,-7.469079094926944
1.5833333333333333,143.1486236788999,29.459859479489175,0.07741942268731132,6.079816212781289,0.42970756977991925,0.02833667280425513,1.953249942213827,-7.465300350864906
1.5916666666666666,143.0978839848867,29.471588046429897,0.07756227001987576,6.084398207643586,0.4305795929306707,0.02835516349695545,1.9526906230887262,-7.461171408196852
1.6,143.04710971366077,29.483315108953878,0.0777036657510062,6.088763281584676,0.43144344534408724,0.02837348607525231,1.9521334530428653,-7.456695529281858
1.6083333333333334,142.9963026542323,29.495040087448128,0.07784360387808241,6.092912547110051,0.43229907917943855,0.028391639125916877,1.951578549074015,-7.451875976622296
1.6166666666666667,142.94546458609938,29.506762406939266,0.07798207883171197,6.09684713141831,0.4331464495047071,0.028409621295671133,1.9510260265569037,-7.446716012251042
1.625,142.89459727913322,29.51848149711414,0.07811908546773974,6.1005681759494355,0.43398551423897924,0.028427431290452863,1.9504759992014336,-7.441218897137437
1.6333333333333333,142.84370249346668,29.53019679233899,0.07825461905925418,6.104076835940177,0.4348162340961843,0.028445067874671884,1.9499285790123555,-7.4353878906115645
1.6416666666666666,142.79278197938658,29.541907731677348,0.07838867528859061,6.1073742799863595,0.4356385725280219,0.028462529870459063,1.9493838762503979,-7.42922624980633
1.65,142.74183747722952,29.55361375890664,0.07852125023934511,6.11046168961227,0.4364524956676579,0.028479816156907967,1.9488419993948483,-7.422737229116986
1.6583333333333332,142.69087071728111,29.565314322533492,0.07865234038840342,6.1133402588470265,0.4372579722737913,0.02849692566931031,1.9483030551075875,-7.415924079677579
1.6666666666666667,142.63988341967868,29.57700887580784,0.07878194259799107,6.116011193807892,0.4380549736747402,0.028513857398385686,1.947767148198585,-7.408790048854003
1.675,142.58887729431729,29.588696876735796,0.07891005410775212,6.118475712290572,0.43884347371325366,0.028530610389505842,1.9472343815928412,-7.401338379753157
1.6833333333333333,142.53785404075907,29.6003777880913,0.07903667252686143,6.120735043366398,0.43962344869170794,0.02854718374191452,1.9467048562987899,-7.393572310747863
1.6916666666666667,142.4868153481458,29.61205107742671,0.07916179582617489,6.122790426986352,0.44039487731726346,0.02856357660794329,1.9461786713781377,-7.385495075017095
1.7,142.4357628951147,29.623716217082148,0.07928542233042682,6.124643113592001,0.44115774064828656,0.02857978819222371,1.9456559239171582,-7.377109900101213
1.7083333333333333,142.38469834971727,29.63537268419383,0.07940755071047328,6.126294363733136,0.4419120220405033,0.028595817750896736,1.9451367089994258,-7.368420007471683
1.7166666666666666,142.3336233693413,29.647019960701268,0.07952817997559213,6.127745447692201,0.4426577070941562,0.028611664590819354,1.9446211196799694,-7.359428612115093
1.7249999999999999,142.2825396006359,29.658657533353423,0.07964730946583906,6.12899764511539,0.4433947836016351,0.028627328068769792,1.9441092469608816,-7.350138922130935
1.7333333333333334,142.2314486794393,29.670284893713863,0.0797649388444657,6.130052244650347,0.4441232414952767,0.02864280759065086,1.9436011797683268,-7.340554138342878
1.7416666666666667,142.18035223070993,29.681901538164883,0.079881068090405,6.130910543590495,0.444843072796284,0.028658102610692755,1.9430970049309744,-7.330677453923188
1.75,142.12925186845993,29.693506967910675,0.07999569749082429,6.131573847525827,0.4455542715638743,0.028673212630655115,1.9425968071598343,-7.320512054029898
1.7583333333333333,142.07814919569182,29.705100688979503,0.08010882763375081,6.132043470000159,0.44625683384530285,0.028688137199029334,1.9421006690294995,-7.310061115456472
1.7666666666666666,142.02704580433766,29.71668221222501,0.0802204594007723,6.1323207321747475,0.4469507576260256,0.028702875910241128,1.941608670960761,-7.299327806293526
1.775,141.97594327520113,29.728251053326584,0.08033059395981701,6.132406962498263,0.44763604278105484,0.028717428403854262,1.9411208912046187,-7.288315285602415
1.7833333333333332,141.92484317790206,29.739806732788832,0.08043923275801305,6.132303496382973,0.44831269102675064,0.02873179436377543,1.9406374058276485,-7.277026703100241
1.7916666666666667,141.8737470708237,29.75134877594022,0.08054637751463008,6.132011675887086,0.448980705873074,0.028745973517460967,1.940158288698729,-7.265465198856103
1.8,141.82265650106243,29.762876712930876,0.08065203021410747,6.131532849403225,0.4496400925766827,0.02875996563512562,1.9396836114771143,-7.253633902998161
1.8083333333333333,141.77157300438003,29.77439007872955,0.08075619309916882,6.130868371352921,0.4502908580949006,0.028773770528954024,1.93921344360184,-7.241535935431335
1.8166666666666667,141.72049810515844,29.785888413119846,0.08085886866402384,6.130019601887014,0.45093301103967437,0.02878738805231487,1.9387478522824426,-7.229174405565254
1.825,141.66943331635676,29.797371260695595,0.08096005964766365,6.12898790659201,0.4515665616332865,0.02880081809897842,1.9382869024909999,-7.2165524120522555
1.8333333333333333,141.6183801394708,29.808838170855562,0.08105976902724364,6.1277746562021225,0.4521915216636156,0.028814060602337543,1.937830656955442,-7.203673042535114
1.8416666666666666,141.56734006449474,29.820288697797377,0.08115800001156259,6.126381226317127,0.45280790444094343,0.02882711553463301,1.9373791761541648,-7.190539373404222
1.8499999999999999,141.51631456988528,29.831722400510767,0.08125475603463435,6.124808997125791,0.45341572475505304,0.028839982906182313,1.9369325183118868,-7.177154469564018
